tconst,parentTconst,seasonNumber,episodeNumber,numVotes,showRating,showVotes,titleType,primaryTitle,averageRating,startYear,endYear,runtimeMinutes,genres,numSeasons,showVariance
tt0994498,tt0455275,4,3,2309,8.3,451766,tvSeries,Prison Break,8,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt0994505,tt0455275,4,9,2474,8.3,451766,tvSeries,Prison Break,8.8,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt1224477,tt0455275,4,10,2158,8.3,451766,tvSeries,Prison Break,8.1,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt1224478,tt0455275,4,11,2247,8.3,451766,tvSeries,Prison Break,8.5,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt1224481,tt0455275,4,14,2133,8.3,451766,tvSeries,Prison Break,8.1,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt1224479,tt0455275,4,15,2096,8.3,451766,tvSeries,Prison Break,7.9,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt1349175,tt0455275,4,17,2208,8.3,451766,tvSeries,Prison Break,7.7,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt1368328,tt0455275,4,20,2102,8.3,451766,tvSeries,Prison Break,8.2,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt1395529,tt0455275,4,21,2142,8.3,451766,tvSeries,Prison Break,8.4,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt1394850,tt0455275,4,22,3113,8.3,451766,tvSeries,Prison Break,9,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt1478106,tt0455275,4,24,2609,8.3,451766,tvSeries,Prison Break,8.6,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt5562080,tt0455275,5,2,4508,8.3,451766,tvSeries,Prison Break,8.4,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt5562088,tt0455275,5,3,3734,8.3,451766,tvSeries,Prison Break,8.3,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt5577018,tt0455275,5,7,2815,8.3,451766,tvSeries,Prison Break,8.1,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt5577024,tt0455275,5,8,3252,8.3,451766,tvSeries,Prison Break,8.8,2005,2017,44,"Action,Crime,Drama",5,0.290285467
tt0606110,tt0460649,1,1,4902,8.3,571896,tvSeries,How I Met Your Mother,8.5,2005,2014,22,"Comedy,Romance",9,0.143806228
tt0606111,tt0460649,1,2,3685,8.3,571896,tvSeries,How I Met Your Mother,8.2,2005,2014,22,"Comedy,Romance",9,0.143806228
tt0606117,tt0460649,1,3,3490,8.3,571896,tvSeries,How I Met Your Mother,8.2,2005,2014,22,"Comedy,Romance",9,0.143806228
tt0606116,tt0460649,1,6,3272,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.143806228
tt0606113,tt0460649,1,8,3039,8.3,571896,tvSeries,How I Met Your Mother,8.2,2005,2014,22,"Comedy,Romance",9,0.143806228
tt0606104,tt0460649,1,9,3053,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.126666667
tt0606115,tt0460649,1,10,4642,8.3,571896,tvSeries,How I Met Your Mother,9.2,2005,2014,22,"Comedy,Romance",9,0.143806228
tt0606106,tt0460649,1,13,3362,8.3,571896,tvSeries,How I Met Your Mother,8.7,2005,2014,22,"Comedy,Romance",9,0.25196281
tt0606119,tt0460649,1,14,2887,8.3,571896,tvSeries,How I Met Your Mother,8.2,2005,2014,22,"Comedy,Romance",9,0.143806228
tt0606107,tt0460649,1,15,3752,8.3,571896,tvSeries,How I Met Your Mother,9.1,2005,2014,22,"Comedy,Romance",9,0.143806228
tt0756504,tt0460649,1,17,2773,8.3,571896,tvSeries,How I Met Your Mother,7.7,2005,2014,22,"Comedy,Romance",9,0.182363889
tt0788623,tt0460649,1,19,3315,8.3,571896,tvSeries,How I Met Your Mother,8.8,2005,2014,22,"Comedy,Romance",9,0.143806228
tt0801608,tt0460649,1,21,2775,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.25196281
tt0858000,tt0460649,2,4,3195,8.3,571896,tvSeries,How I Met Your Mother,8.8,2005,2014,22,"Comedy,Romance",9,0.25196281
tt0866188,tt0460649,2,5,3014,8.3,571896,tvSeries,How I Met Your Mother,8.8,2005,2014,22,"Comedy,Romance",9,0.25196281
tt0865115,tt0460649,2,6,2704,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.182363889
tt0875360,tt0460649,2,7,3778,8.3,571896,tvSeries,How I Met Your Mother,9,2005,2014,22,"Comedy,Romance",9,0.143806228
tt0885872,tt0460649,2,9,5537,8.3,571896,tvSeries,How I Met Your Mother,9.5,2005,2014,22,"Comedy,Romance",9,0.25196281
tt0892578,tt0460649,2,10,2702,8.3,571896,tvSeries,How I Met Your Mother,8.2,2005,2014,22,"Comedy,Romance",9,0.25196281
tt0897111,tt0460649,2,12,2747,8.3,571896,tvSeries,How I Met Your Mother,8.2,2005,2014,22,"Comedy,Romance",9,0.143806228
tt0924673,tt0460649,2,13,2542,8.3,571896,tvSeries,How I Met Your Mother,8,2005,2014,22,"Comedy,Romance",9,0.143806228
tt0946316,tt0460649,2,15,2658,8.3,571896,tvSeries,How I Met Your Mother,8.4,2005,2014,22,"Comedy,Romance",9,0.25196281
tt0978049,tt0460649,2,18,2539,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.182363889
tt0966112,tt0460649,2,19,2665,8.3,571896,tvSeries,How I Met Your Mother,8.4,2005,2014,22,"Comedy,Romance",9,0.25196281
tt0994245,tt0460649,2,20,2915,8.3,571896,tvSeries,How I Met Your Mother,8.9,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1017766,tt0460649,2,22,2811,8.3,571896,tvSeries,How I Met Your Mother,8.8,2005,2014,22,"Comedy,Romance",9,0.182363889
tt1115217,tt0460649,3,2,2494,8.3,571896,tvSeries,How I Met Your Mother,7.7,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1121411,tt0460649,3,5,3443,8.3,571896,tvSeries,How I Met Your Mother,9,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1155839,tt0460649,3,10,2530,8.3,571896,tvSeries,How I Met Your Mother,8,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1154186,tt0460649,3,11,2633,8.3,571896,tvSeries,How I Met Your Mother,8.5,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1206872,tt0460649,3,14,2678,8.3,571896,tvSeries,How I Met Your Mother,8.7,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1206869,tt0460649,3,18,2432,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1206870,tt0460649,3,19,2444,8.3,571896,tvSeries,How I Met Your Mother,7.8,2005,2014,22,"Comedy,Romance",9,0.126666667
tt1256606,tt0460649,4,1,2845,8.3,571896,tvSeries,How I Met Your Mother,8.6,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1256181,tt0460649,4,2,2966,8.3,571896,tvSeries,How I Met Your Mother,8.5,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1256185,tt0460649,4,3,2435,8.3,571896,tvSeries,How I Met Your Mother,7.7,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1256186,tt0460649,4,4,2899,8.3,571896,tvSeries,How I Met Your Mother,8.8,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1256187,tt0460649,4,5,2531,8.3,571896,tvSeries,How I Met Your Mother,8.3,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1256188,tt0460649,4,6,2421,8.3,571896,tvSeries,How I Met Your Mother,8,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1256189,tt0460649,4,7,2371,8.3,571896,tvSeries,How I Met Your Mother,7.9,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1256191,tt0460649,4,9,4045,8.3,571896,tvSeries,How I Met Your Mother,9.2,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1256171,tt0460649,4,10,2502,8.3,571896,tvSeries,How I Met Your Mother,8.3,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1256172,tt0460649,4,11,2472,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1256174,tt0460649,4,13,2626,8.3,571896,tvSeries,How I Met Your Mother,8.5,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1256176,tt0460649,4,15,2580,8.3,571896,tvSeries,How I Met Your Mother,8.3,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1256183,tt0460649,4,22,2452,8.3,571896,tvSeries,How I Met Your Mother,8.2,2005,2014,22,"Comedy,Romance",9,0.182363889
tt1510422,tt0460649,5,2,2429,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1520584,tt0460649,5,3,2511,8.3,571896,tvSeries,How I Met Your Mother,8.4,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1523038,tt0460649,5,4,2566,8.3,571896,tvSeries,How I Met Your Mother,8,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1523745,tt0460649,5,5,2380,8.3,571896,tvSeries,How I Met Your Mother,7.8,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1531287,tt0460649,5,6,2302,8.3,571896,tvSeries,How I Met Your Mother,7.8,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1536724,tt0460649,5,7,2431,8.3,571896,tvSeries,How I Met Your Mother,7.8,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1559709,tt0460649,5,11,2567,8.3,571896,tvSeries,How I Met Your Mother,7.8,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1570154,tt0460649,5,12,4120,8.3,571896,tvSeries,How I Met Your Mother,9.1,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1576524,tt0460649,5,14,2929,8.3,571896,tvSeries,How I Met Your Mother,8.9,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1595724,tt0460649,5,16,2366,8.3,571896,tvSeries,How I Met Your Mother,7.8,2005,2014,22,"Comedy,Romance",9,0.182363889
tt1609315,tt0460649,5,17,2645,8.3,571896,tvSeries,How I Met Your Mother,8.3,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1632014,tt0460649,5,21,2302,8.3,571896,tvSeries,How I Met Your Mother,7.8,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1632015,tt0460649,5,22,2440,8.3,571896,tvSeries,How I Met Your Mother,8.2,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1640994,tt0460649,5,23,2572,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1713733,tt0460649,6,2,2601,8.3,571896,tvSeries,How I Met Your Mother,8.3,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1723669,tt0460649,6,3,2326,8.3,571896,tvSeries,How I Met Your Mother,7.8,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1737327,tt0460649,6,5,2280,8.3,571896,tvSeries,How I Met Your Mother,7.8,2005,2014,22,"Comedy,Romance",9,0.25196281
tt1746026,tt0460649,6,7,2255,8.3,571896,tvSeries,How I Met Your Mother,7.7,2005,2014,22,"Comedy,Romance",9,0.182363889
tt1795967,tt0460649,6,13,3387,8.3,571896,tvSeries,How I Met Your Mother,8.9,2005,2014,22,"Comedy,Romance",9,0.182363889
tt1795959,tt0460649,6,17,2181,8.3,571896,tvSeries,How I Met Your Mother,7.7,2005,2014,22,"Comedy,Romance",9,0.143806228
tt1795960,tt0460649,6,18,2389,8.3,571896,tvSeries,How I Met Your Mother,8.3,2005,2014,22,"Comedy,Romance",9,0.182363889
tt1795962,tt0460649,6,20,2206,8.3,571896,tvSeries,How I Met Your Mother,7.7,2005,2014,22,"Comedy,Romance",9,0.182363889
tt1795963,tt0460649,6,21,2205,8.3,571896,tvSeries,How I Met Your Mother,8,2005,2014,22,"Comedy,Romance",9,0.182363889
tt1795965,tt0460649,6,23,2164,8.3,571896,tvSeries,How I Met Your Mother,7.8,2005,2014,22,"Comedy,Romance",9,0.182363889
tt2049132,tt0460649,7,3,3232,8.3,571896,tvSeries,How I Met Your Mother,8.9,2005,2014,22,"Comedy,Romance",9,0.182363889
tt2049980,tt0460649,7,4,2420,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.182363889
tt2071800,tt0460649,7,5,2294,8.3,571896,tvSeries,How I Met Your Mother,7.5,2005,2014,22,"Comedy,Romance",9,0.25196281
tt2072526,tt0460649,7,8,2457,8.3,571896,tvSeries,How I Met Your Mother,7.5,2005,2014,22,"Comedy,Romance",9,0.25196281
tt2102769,tt0460649,7,10,3612,8.3,571896,tvSeries,How I Met Your Mother,9,2005,2014,22,"Comedy,Romance",9,0.25196281
tt2157459,tt0460649,7,13,2433,8.3,571896,tvSeries,How I Met Your Mother,7.8,2005,2014,22,"Comedy,Romance",9,0.143806228
tt2157457,tt0460649,7,14,2503,8.3,571896,tvSeries,How I Met Your Mother,7.7,2005,2014,22,"Comedy,Romance",9,0.143806228
tt2216757,tt0460649,7,15,2641,8.3,571896,tvSeries,How I Met Your Mother,7.3,2005,2014,22,"Comedy,Romance",9,0.25196281
tt2216759,tt0460649,7,16,2496,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.143806228
tt2212411,tt0460649,7,17,2625,8.3,571896,tvSeries,How I Met Your Mother,8.4,2005,2014,22,"Comedy,Romance",9,0.182363889
tt2336905,tt0460649,7,20,2608,8.3,571896,tvSeries,How I Met Your Mother,8.6,2005,2014,22,"Comedy,Romance",9,0.143806228
tt2346207,tt0460649,7,21,2235,8.3,571896,tvSeries,How I Met Your Mother,8,2005,2014,22,"Comedy,Romance",9,0.25196281
tt2376741,tt0460649,7,22,2169,8.3,571896,tvSeries,How I Met Your Mother,7.8,2005,2014,22,"Comedy,Romance",9,0.182363889
tt2252518,tt0460649,8,1,4076,8.3,571896,tvSeries,How I Met Your Mother,8.6,2005,2014,22,"Comedy,Romance",9,0.25196281
tt2428798,tt0460649,8,3,2446,8.3,571896,tvSeries,How I Met Your Mother,7.4,2005,2014,22,"Comedy,Romance",9,0.182363889
tt2460618,tt0460649,8,6,2315,8.3,571896,tvSeries,How I Met Your Mother,7.6,2005,2014,22,"Comedy,Romance",9,0.25196281
tt2460620,tt0460649,8,7,2243,8.3,571896,tvSeries,How I Met Your Mother,7.4,2005,2014,22,"Comedy,Romance",9,0.182363889
tt2547538,tt0460649,8,10,2360,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.143806228
tt2556008,tt0460649,8,12,5340,8.3,571896,tvSeries,How I Met Your Mother,9.4,2005,2014,22,"Comedy,Romance",9,0.25196281
tt2630114,tt0460649,8,14,2432,8.3,571896,tvSeries,How I Met Your Mother,7.9,2005,2014,22,"Comedy,Romance",9,0.143806228
tt2654452,tt0460649,8,15,2815,8.3,571896,tvSeries,How I Met Your Mother,8.2,2005,2014,22,"Comedy,Romance",9,0.143806228
tt2676388,tt0460649,8,16,2259,8.3,571896,tvSeries,How I Met Your Mother,7.6,2005,2014,22,"Comedy,Romance",9,0.182363889
tt2668726,tt0460649,8,18,2462,8.3,571896,tvSeries,How I Met Your Mother,8.1,2005,2014,22,"Comedy,Romance",9,0.126666667
tt2777232,tt0460649,8,19,2259,8.3,571896,tvSeries,How I Met Your Mother,8,2005,2014,22,"Comedy,Romance",9,0.25196281
tt2847436,tt0460649,8,22,2931,8.3,571896,tvSeries,How I Met Your Mother,8.7,2005,2014,22,"Comedy,Romance",9,0.182363889
tt3212666,tt0460649,9,5,2514,8.3,571896,tvSeries,How I Met Your Mother,7.2,2005,2014,22,"Comedy,Romance",9,0.25196281
tt3268352,tt0460649,9,6,2492,8.3,571896,tvSeries,How I Met Your Mother,7.5,2005,2014,22,"Comedy,Romance",9,0.25196281
tt3247720,tt0460649,9,9,2928,8.3,571896,tvSeries,How I Met Your Mother,8.3,2005,2014,22,"Comedy,Romance",9,0.182363889
tt3359400,tt0460649,9,14,4488,8.3,571896,tvSeries,How I Met Your Mother,5.9,2005,2014,22,"Comedy,Romance",9,0.25196281
tt3415286,tt0460649,9,17,3092,8.3,571896,tvSeries,How I Met Your Mother,8.2,2005,2014,22,"Comedy,Romance",9,0.143806228
tt3415288,tt0460649,9,18,2549,8.3,571896,tvSeries,How I Met Your Mother,8,2005,2014,22,"Comedy,Romance",9,0.143806228
tt3415300,tt0460649,9,22,3824,8.3,571896,tvSeries,How I Met Your Mother,8.9,2005,2014,22,"Comedy,Romance",9,0.25196281
tt0713617,tt0460681,1,4,4509,8.4,372562,tvSeries,Supernatural,8.2,2005,2020,44,"Drama,Fantasy,Horror",15,0.542430556
tt0713611,tt0460681,1,5,4656,8.4,372562,tvSeries,Supernatural,8.5,2005,2020,44,"Drama,Fantasy,Horror",15,0.222944388
tt0713622,tt0460681,1,6,4316,8.4,372562,tvSeries,Supernatural,8.4,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0757750,tt0460681,1,15,3980,8.4,372562,tvSeries,Supernatural,8.4,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0767486,tt0460681,1,20,3707,8.4,372562,tvSeries,Supernatural,8.6,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0772002,tt0460681,1,21,3897,8.4,372562,tvSeries,Supernatural,8.9,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0829062,tt0460681,2,2,3757,8.4,372562,tvSeries,Supernatural,8.2,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0851031,tt0460681,2,5,3483,8.4,372562,tvSeries,Supernatural,8.6,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0868625,tt0460681,2,8,3641,8.4,372562,tvSeries,Supernatural,8.8,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0878590,tt0460681,2,9,3693,8.4,372562,tvSeries,Supernatural,8.8,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0890836,tt0460681,2,11,3484,8.4,372562,tvSeries,Supernatural,8.5,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0940441,tt0460681,2,14,3607,8.4,372562,tvSeries,Supernatural,8.8,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0939444,tt0460681,2,15,4600,8.4,372562,tvSeries,Supernatural,9.2,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0959976,tt0460681,2,17,4179,8.4,372562,tvSeries,Supernatural,8.8,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0964436,tt0460681,2,18,3781,8.4,372562,tvSeries,Supernatural,8.6,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1000536,tt0460681,2,19,3565,8.4,372562,tvSeries,Supernatural,8.7,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt0987715,tt0460681,2,20,4797,8.4,372562,tvSeries,Supernatural,9.4,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1032129,tt0460681,3,1,3659,8.4,372562,tvSeries,Supernatural,8.6,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1107710,tt0460681,3,3,4584,8.4,372562,tvSeries,Supernatural,9.3,2005,2020,44,"Drama,Fantasy,Horror",15,0.542430556
tt1032138,tt0460681,3,6,3252,8.4,372562,tvSeries,Supernatural,8.1,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1032130,tt0460681,3,10,3237,8.4,372562,tvSeries,Supernatural,8.5,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1222594,tt0460681,3,16,4237,8.4,372562,tvSeries,Supernatural,9.4,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1222595,tt0460681,4,1,5575,8.4,372562,tvSeries,Supernatural,9.5,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1222606,tt0460681,4,2,3482,8.4,372562,tvSeries,Supernatural,8.7,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1222611,tt0460681,4,3,4386,8.4,372562,tvSeries,Supernatural,9.3,2005,2020,44,"Drama,Fantasy,Horror",15,0.542430556
tt1222613,tt0460681,4,6,4918,8.4,372562,tvSeries,Supernatural,9.3,2005,2020,44,"Drama,Fantasy,Horror",15,0.542430556
tt1222614,tt0460681,4,7,3250,8.4,372562,tvSeries,Supernatural,8.5,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1222597,tt0460681,4,11,3230,8.4,372562,tvSeries,Supernatural,8.1,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1222598,tt0460681,4,12,3157,8.4,372562,tvSeries,Supernatural,8.1,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1222599,tt0460681,4,13,3557,8.4,372562,tvSeries,Supernatural,8.8,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1222600,tt0460681,4,14,3082,8.4,372562,tvSeries,Supernatural,8.5,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1222601,tt0460681,4,15,3296,8.4,372562,tvSeries,Supernatural,8.7,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1222607,tt0460681,4,20,3274,8.4,372562,tvSeries,Supernatural,8.8,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1222609,tt0460681,4,22,4227,8.4,372562,tvSeries,Supernatural,9.4,2005,2020,44,"Drama,Fantasy,Horror",15,0.542430556
tt1461906,tt0460681,5,1,3480,8.4,372562,tvSeries,Supernatural,8.8,2005,2020,44,"Drama,Fantasy,Horror",15,0.542430556
tt1464088,tt0460681,5,2,3181,8.4,372562,tvSeries,Supernatural,8.7,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1506849,tt0460681,5,6,3093,8.4,372562,tvSeries,Supernatural,8.6,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1533530,tt0460681,5,9,3492,8.4,372562,tvSeries,Supernatural,8.9,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1532469,tt0460681,5,10,3950,8.4,372562,tvSeries,Supernatural,9.3,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1543420,tt0460681,5,11,3205,8.4,372562,tvSeries,Supernatural,8.6,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1552579,tt0460681,5,12,2980,8.4,372562,tvSeries,Supernatural,8.4,2005,2020,44,"Drama,Fantasy,Horror",15,0.222944388
tt1588681,tt0460681,5,14,3288,8.4,372562,tvSeries,Supernatural,8.9,2005,2020,44,"Drama,Fantasy,Horror",15,0.542430556
tt1594854,tt0460681,5,18,3213,8.4,372562,tvSeries,Supernatural,9,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1599805,tt0460681,5,20,2840,8.4,372562,tvSeries,Supernatural,8.8,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1627717,tt0460681,6,2,2789,8.4,372562,tvSeries,Supernatural,8.1,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1627721,tt0460681,6,3,2707,8.4,372562,tvSeries,Supernatural,8.2,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1627722,tt0460681,6,4,3604,8.4,372562,tvSeries,Supernatural,9.2,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1627724,tt0460681,6,5,2819,8.4,372562,tvSeries,Supernatural,8.5,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1627723,tt0460681,6,6,2701,8.4,372562,tvSeries,Supernatural,8.5,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1627726,tt0460681,6,8,2567,8.4,372562,tvSeries,Supernatural,7.9,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1627708,tt0460681,6,11,3036,8.4,372562,tvSeries,Supernatural,9.2,2005,2020,44,"Drama,Fantasy,Horror",15,0.222944388
tt1627710,tt0460681,6,13,2457,8.4,372562,tvSeries,Supernatural,8.2,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1627712,tt0460681,6,15,7812,8.4,372562,tvSeries,Supernatural,9.6,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1627713,tt0460681,6,16,2512,8.4,372562,tvSeries,Supernatural,8.4,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1627715,tt0460681,6,17,2864,8.4,372562,tvSeries,Supernatural,8.6,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1627714,tt0460681,6,18,3222,8.4,372562,tvSeries,Supernatural,9,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1995113,tt0460681,7,2,2677,8.4,372562,tvSeries,Supernatural,8.6,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1995118,tt0460681,7,3,2767,8.4,372562,tvSeries,Supernatural,8.2,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1995122,tt0460681,7,7,2467,8.4,372562,tvSeries,Supernatural,8.1,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1995123,tt0460681,7,8,2780,8.4,372562,tvSeries,Supernatural,8,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1995104,tt0460681,7,11,2584,8.4,372562,tvSeries,Supernatural,8.1,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt1995110,tt0460681,7,17,3199,8.4,372562,tvSeries,Supernatural,9,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt2373078,tt0460681,8,1,3097,8.4,372562,tvSeries,Supernatural,8.4,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt2404088,tt0460681,8,2,2761,8.4,372562,tvSeries,Supernatural,8.4,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt2372414,tt0460681,8,6,2473,8.4,372562,tvSeries,Supernatural,8,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt2425360,tt0460681,8,7,2578,8.4,372562,tvSeries,Supernatural,8.4,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt2426140,tt0460681,8,8,3170,8.4,372562,tvSeries,Supernatural,8.8,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt2426138,tt0460681,8,9,2461,8.4,372562,tvSeries,Supernatural,8.2,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt2425378,tt0460681,8,10,2528,8.4,372562,tvSeries,Supernatural,8.2,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt2578700,tt0460681,8,13,2793,8.4,372562,tvSeries,Supernatural,8.6,2005,2020,44,"Drama,Fantasy,Horror",15,0.542430556
tt2578704,tt0460681,8,15,2439,8.4,372562,tvSeries,Supernatural,7.5,2005,2020,44,"Drama,Fantasy,Horror",15,0.542430556
tt2692382,tt0460681,8,17,2399,8.4,372562,tvSeries,Supernatural,8.6,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt2621384,tt0460681,8,18,2461,8.4,372562,tvSeries,Supernatural,7.5,2005,2020,44,"Drama,Fantasy,Horror",15,0.222944388
tt2699596,tt0460681,8,20,2555,8.4,372562,tvSeries,Supernatural,8.5,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt3097142,tt0460681,9,3,2668,8.4,372562,tvSeries,Supernatural,8.3,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
tt3112660,tt0460681,9,5,3227,8.4,372562,tvSeries,Supernatural,8.6,2005,2020,44,"Drama,Fantasy,Horror",15,0.282530556
